"var", "th", "t0mean", "t0min", "t0max", "tamean", "tamin", "tamax", "c500", "c20", "c1", "t0tadist"
371, 74, 500.409704237, 494, 506, 516.0565238785, 503, 550, 393, 393, 324, 53
371, 75, 500.4091705915, 494, 506, 516.1142857145, 503, 550, 391, 391, 322, 53
371, 76, 500.4076372815, 494, 506, 516.3797864505, 504, 550, 390, 390, 321, 71
371, 77, 500.4076372815, 494, 506, 516.6205028405, 505, 550, 390, 390, 321, 72
371, 78, 500.394079507, 494, 504, 516.7879995745, 505, 550, 388, 388, 320, 72
371, 79, 500.386357439, 494, 504, 516.863001745, 505, 550, 383, 383, 319, 74
371, 80, 500.397282473, 494, 504, 517.067855065, 505, 550, 380, 380, 317, 74
371, 81, 500.388888889, 494, 504, 517.312169312, 505, 559, 378, 378, 316, 74
371, 82, 500.385578474, 494, 504, 517.500763942, 505, 559, 376, 376, 314, 74
371, 83, 500.385578474, 494, 504, 517.8388648385, 505, 574, 376, 376, 314, 75
371, 84, 500.384376355, 494, 504, 517.994869201, 505, 574, 372, 372, 310, 75
371, 85, 500.392358636, 494, 504, 518.1508968875, 505, 574, 367, 367, 305, 75
371, 86, 500.400579976, 494, 504, 518.0266483515, 505, 549, 362, 362, 300, 77
371, 87, 500.397834275, 494, 504, 518.1194915255, 505, 550, 357, 357, 297, 77
371, 88, 500.3961272605, 494, 504, 518.3269576745, 506, 550, 356, 356, 296, 77
371, 89, 500.4030077395, 494, 504, 518.446605271, 506, 566, 350, 350, 290, 76
371, 90, 500.387333288, 494, 504, 518.5745781165, 506, 566, 343, 343, 287, 76
371, 91, 500.3853975755, 494, 504, 518.6956153955, 506, 566, 337, 337, 281, 76
371, 92, 500.38653853, 494, 504, 518.8098868755, 506, 566, 336, 336, 280, 76
371, 93, 500.3925804095, 494, 504, 518.832748538, 506, 566, 331, 331, 275, 77
371, 94, 500.3949685535, 494, 504, 519.0508879025, 506, 566, 329, 329, 273, 77
371, 95, 500.3992328345, 494, 504, 519.0814921365, 506, 566, 323, 323, 267, 77
371, 96, 500.3974757125, 494, 504, 519.039178213, 506, 566, 317, 317, 262, 77
371, 97, 500.3955319575, 494, 504, 519.2377078745, 506, 566, 316, 316, 261, 77
371, 98, 500.3941722835, 494, 504, 519.2340539205, 506, 566, 312, 312, 257, 77
371, 99, 500.399612133, 494, 504, 519.1827115835, 506, 566, 303, 303, 250, 77
371, 100, 500.400160064, 494, 504, 519.131252501, 506, 561, 300, 300, 247, 77
372, 1, 76.3875, 41, 238, 90.47, 61, 261, 400, 0, 0, 152
372, 2, 135.91, 41, 500, 163.1675, 61, 501, 400, 4, 4, 366
372, 3, 247.1275, 41, 507, 273.03, 61, 508, 400, 72, 59, 366
372, 4, 367.4925, 44, 507, 382.2325, 67, 509, 400, 209, 167, 344
372, 5, 446.2675, 56, 507, 453.19, 68, 510, 400, 316, 256, 123
372, 6, 480.125, 79, 507, 485.1875, 109, 510, 400, 367, 303, 251
372, 7, 492.8675, 89, 507, 496.4625, 110, 510, 400, 387, 319, 29
372, 8, 495.665, 140, 507, 499.2275, 159, 511, 400, 392, 323, 23
372, 9, 497.9325, 141, 507, 501.44, 161, 512, 400, 397, 328, 22
372, 10, 498.8475, 219, 507, 502.4875, 239, 513, 400, 398, 329, 20
372, 11, 498.835, 219, 507, 502.675, 239, 513, 400, 398, 329, 25
372, 12, 500.45, 496, 507, 504.3425, 501, 513, 400, 400, 330, 14
372, 13, 500.4425, 496, 507, 504.5225, 501, 513, 400, 400, 331, 14
372, 14, 500.4375, 496, 507, 504.72, 501, 513, 400, 400, 330, 14
372, 15, 500.445, 496, 507, 504.88, 501, 513, 400, 400, 329, 14
372, 16, 500.445, 496, 507, 505.0525, 501, 513, 400, 400, 329, 14
372, 17, 500.445, 496, 507, 505.2075, 501, 514, 400, 400, 329, 15
372, 18, 500.4425, 496, 507, 505.3925, 501, 514, 400, 400, 330, 15
372, 19, 500.425, 496, 507, 505.59, 501, 515, 400, 400, 331, 15
372, 20, 500.425, 496, 507, 505.7225, 501, 515, 400, 400, 331, 15
372, 21, 500.43, 496, 507, 505.895, 501, 515, 400, 400, 330, 15
372, 22, 500.46, 496, 507, 506.0625, 501, 515, 400, 400, 329, 14
372, 23, 500.46, 496, 507, 506.2325, 501, 516, 400, 400, 329, 15
372, 24, 500.46, 496, 507, 506.415, 501, 516, 400, 400, 329, 16
372, 25, 500.46, 496, 507, 506.59, 501, 516, 400, 400, 329, 16
372, 26, 500.46, 496, 507, 506.765, 501, 516, 400, 400, 329, 16
372, 27, 500.46, 496, 507, 506.915, 501, 517, 400, 400, 329, 20
372, 28, 500.4675, 496, 507, 507.085, 501, 520, 400, 400, 328, 19
372, 29, 500.4675, 496, 507, 507.2075, 501, 520, 400, 400, 328, 19
372, 30, 500.4675, 496, 507, 507.37, 501, 520, 400, 400, 328, 19
372, 31, 500.46, 496, 507, 507.5375, 501, 520, 400, 400, 329, 20
372, 32, 500.465, 496, 507, 507.695, 501, 520, 400, 400, 330, 23
372, 33, 500.465, 496, 507, 507.86, 501, 520, 400, 400, 330, 23
372, 34, 500.465, 496, 507, 508.05, 501, 520, 400, 400, 330, 23
372, 35, 500.46, 496, 507, 508.205, 501, 520, 400, 400, 330, 23
372, 36, 500.46, 496, 507, 508.405, 501, 520, 400, 400, 330, 28
372, 37, 500.46, 496, 507, 508.5475, 501, 520, 400, 400, 330, 28
372, 38, 500.485, 496, 507, 508.6875, 501, 520, 400, 400, 332, 35
372, 39, 500.485, 496, 507, 508.8425, 501, 520, 400, 400, 332, 35
372, 40, 500.4725, 496, 507, 509.005, 501, 520, 400, 400, 331, 35
372, 41, 500.4725, 496, 507, 509.1375, 501, 520, 400, 400, 331, 35
372, 42, 500.485, 496, 507, 509.28, 501, 521, 400, 400, 332, 35
372, 43, 500.485, 496, 507, 509.4175, 501, 521, 400, 400, 332, 35
372, 44, 500.485, 496, 507, 509.595, 501, 521, 400, 400, 332, 35
372, 45, 500.485, 496, 507, 509.7425, 501, 521, 400, 400, 332, 35
372, 46, 500.4925, 496, 507, 509.885, 501, 521, 400, 400, 333, 35
372, 47, 500.4975, 496, 507, 510.0775, 501, 522, 400, 400, 332, 35
372, 48, 500.4975, 496, 507, 510.225, 501, 522, 400, 400, 332, 35
372, 49, 500.4975, 496, 507, 510.3875, 501, 522, 400, 400, 332, 35
372, 50, 500.4975, 496, 507, 510.525, 502, 522, 400, 400, 332, 35
372, 51, 500.4975, 496, 507, 510.71, 502, 522, 400, 400, 332, 35
372, 52, 500.4975, 496, 507, 510.9125, 503, 526, 400, 400, 332, 35
372, 53, 500.485, 496, 507, 511.095, 503, 526, 400, 400, 331, 35
372, 54, 500.4975, 496, 507, 511.3, 503, 526, 400, 400, 330, 35
372, 55, 500.4975, 496, 507, 511.485, 503, 526, 400, 400, 330, 35
372, 56, 500.4975, 496, 507, 511.7675, 503, 526, 400, 400, 330, 63
372, 57, 500.4975, 496, 507, 511.905, 503, 526, 400, 400, 330, 63
372, 58, 500.4975, 496, 507, 512.0975, 503, 526, 400, 400, 330, 64
372, 59, 500.5, 496, 507, 512.2175, 503, 526, 400, 400, 330, 64
372, 60, 500.5025, 496, 507, 512.4, 503, 526, 400, 400, 330, 64
372, 61, 500.5025, 496, 507, 512.5725, 503, 529, 400, 400, 330, 64
372, 62, 500.5025, 496, 507, 512.8175, 503, 540, 400, 400, 330, 64
372, 63, 500.5025, 496, 507, 512.98, 503, 540, 400, 400, 330, 72
372, 64, 500.5036934675, 496, 507, 513.1738190955, 503, 542, 399, 399, 329, 72
372, 65, 500.5036934675, 496, 507, 513.3568592965, 503, 542, 399, 399, 329, 72
372, 66, 500.5036934675, 496, 507, 513.630201005, 503, 546, 399, 399, 329, 72
372, 67, 500.5036934675, 496, 507, 513.840866834, 503, 546, 399, 399, 329, 72
372, 68, 500.5023737375, 496, 507, 514.311540404, 503, 556, 398, 398, 328, 72
372, 69, 500.5023737375, 496, 507, 514.6183333335, 503, 556, 398, 398, 328, 74
372, 70, 500.5023737375, 496, 507, 514.854621212, 503, 556, 398, 398, 328, 74
372, 71, 500.492347524, 496, 507, 514.98154478, 503, 556, 396, 396, 325, 68
372, 72, 500.491013742, 496, 507, 515.0867090555, 503, 550, 395, 395, 325, 68
372, 73, 500.506280431, 496, 507, 515.218325909, 504, 550, 393, 393, 324, 68
372, 74, 500.5087262545, 496, 507, 515.309095191, 504, 550, 391, 391, 322, 68
372, 75, 500.512558849, 496, 507, 515.5494332075, 504, 550, 390, 390, 321, 68
372, 76, 500.5138271995, 496, 507, 515.7396097715, 504, 550, 389, 389, 320, 68
372, 77, 500.511470985, 496, 507, 515.7298920375, 504, 550, 385, 385, 317, 68
372, 78, 500.4845746845, 496, 507, 515.852991453, 504, 550, 384, 384, 317, 68
372, 79, 500.485897436, 496, 507, 516.0178123295, 504, 550, 383, 383, 316, 69
372, 80, 500.492268041, 496, 507, 516.1883636765, 504, 550, 382, 382, 316, 70
372, 81, 500.492268041, 496, 507, 516.4954485635, 504, 552, 382, 382, 316, 70
372, 82, 500.502881605, 496, 507, 516.6578648415, 504, 552, 380, 380, 315, 70
372, 83, 500.5041499555, 496, 507, 516.8115669565, 504, 552, 379, 379, 314, 70
372, 84, 500.5225161835, 496, 507, 516.94811427, 504, 552, 377, 377, 312, 70
372, 85, 500.534918341, 496, 507, 517.1068796065, 504, 552, 372, 372, 307, 70
372, 86, 500.53524164, 496, 507, 517.171806688, 504, 552, 368, 368, 304, 70
372, 87, 500.538192785, 496, 507, 517.4724080265, 504, 552, 366, 366, 302, 70
372, 88, 500.542612946, 496, 507, 517.641683872, 504, 552, 363, 363, 299, 70
372, 89, 500.540184392, 496, 507, 517.734990998, 504, 557, 359, 359, 296, 70
372, 90, 500.5392045455, 496, 507, 518.1381944445, 504, 560, 356, 356, 293, 86
372, 91, 500.541464136, 496, 507, 518.09739556, 504, 551, 349, 349, 289, 88
372, 92, 500.530464444, 496, 507, 518.2184097325, 504, 551, 345, 345, 286, 88
372, 93, 500.5335577315, 496, 507, 518.3539371685, 504, 551, 343, 343, 284, 88
372, 94, 500.5411764705, 496, 507, 518.344117647, 504, 551, 340, 340, 281, 88
372, 95, 500.5343063875, 496, 507, 518.3295908185, 504, 551, 335, 335, 278, 88
372, 96, 500.540771984, 496, 507, 518.0752264095, 504, 552, 331, 331, 274, 59
372, 97, 500.5487265295, 496, 507, 518.3261015055, 504, 553, 328, 328, 272, 60
372, 98, 500.5504264555, 496, 507, 518.584243603, 504, 553, 327, 327, 271, 60
372, 99, 500.556180653, 496, 507, 518.628027817, 504, 553, 320, 320, 265, 60
372, 100, 500.568346774, 496, 507, 518.8, 504, 553, 315, 315, 260, 60
373, 1, 75.39, 41, 215, 90.19, 61, 225, 400, 0, 0, 105
373, 2, 136.665, 41, 500, 162.76, 61, 502, 400, 9, 8, 325
373, 3, 258.86, 41, 502, 287.125, 61, 506, 400, 86, 73, 429
373, 4, 384.2825, 42, 506, 402.7175, 61, 508, 400, 227, 180, 381
373, 5, 445.94, 42, 506, 456.2, 62, 509, 400, 315, 253, 324
373, 6, 482.485, 73, 507, 488.2025, 89, 511, 400, 369, 298, 324
373, 7, 493.75, 73, 507, 497.3275, 89, 512, 400, 389, 313, 33
373, 8, 497.11, 73, 507, 500.5975, 89, 512, 400, 396, 319, 39
373, 9, 497.485, 73, 507, 501.0075, 91, 512, 400, 397, 320, 20
373, 10, 500.3925, 494, 507, 504.02, 501, 512, 400, 400, 321, 15
373, 11, 500.3925, 494, 507, 504.2075, 501, 512, 400, 400, 321, 15
373, 12, 500.3975, 494, 507, 504.3925, 501, 512, 400, 400, 321, 15
373, 13, 500.405, 494, 507, 504.5425, 501, 512, 400, 400, 323, 15
373, 14, 500.4, 494, 507, 504.6925, 501, 513, 400, 400, 323, 15
373, 15, 500.4, 494, 507, 504.83, 501, 513, 400, 400, 323, 15
373, 16, 500.4025, 494, 507, 504.9975, 501, 513, 400, 400, 323, 15
373, 17, 500.4, 494, 507, 505.1625, 501, 514, 400, 400, 322, 16
373, 18, 500.4125, 494, 507, 505.38, 501, 514, 400, 400, 322, 17
373, 19, 500.4075, 494, 507, 505.555, 501, 514, 400, 400, 321, 17
373, 20, 500.4075, 494, 507, 505.705, 501, 514, 400, 400, 321, 17
373, 21, 500.39, 494, 507, 505.865, 501, 515, 400, 400, 322, 17
373, 22, 500.4025, 494, 507, 506.075, 501, 515, 400, 400, 322, 17
373, 23, 500.4025, 494, 507, 506.265, 501, 515, 400, 400, 322, 17
373, 24, 500.41, 494, 507, 506.435, 501, 515, 400, 400, 323, 17
373, 25, 500.41, 494, 507, 506.575, 501, 515, 400, 400, 323, 17
373, 26, 500.41, 494, 507, 506.735, 501, 515, 400, 400, 323, 17
373, 27, 500.41, 494, 507, 506.925, 501, 515, 400, 400, 323, 17
373, 28, 500.41, 494, 507, 507.11, 501, 517, 400, 400, 323, 17
373, 29, 500.39, 494, 507, 507.2575, 501, 517, 400, 400, 323, 17
373, 30, 500.39, 494, 507, 507.38, 501, 517, 400, 400, 323, 17
373, 31, 500.39, 494, 507, 507.53, 501, 517, 400, 400, 323, 18
373, 32, 500.3925, 494, 507, 507.695, 501, 517, 400, 400, 323, 18
373, 33, 500.3925, 494, 507, 507.8175, 501, 519, 400, 400, 323, 19
373, 34, 500.3925, 494, 507, 507.99, 501, 519, 400, 400, 323, 19
373, 35, 500.405, 494, 507, 508.1425, 501, 519, 400, 400, 323, 19
373, 36, 500.405, 494, 507, 508.3325, 501, 519, 400, 400, 323, 19
373, 37, 500.4, 494, 507, 508.53, 501, 519, 400, 400, 323, 20
373, 38, 500.3975, 494, 507, 508.7025, 501, 519, 400, 400, 323, 20
373, 39, 500.4, 494, 507, 508.8675, 501, 520, 400, 400, 323, 21
373, 40, 500.3975, 494, 507, 509.025, 501, 521, 400, 400, 323, 22
373, 41, 500.3975, 494, 507, 509.16, 501, 521, 400, 400, 323, 22
373, 42, 500.3975, 494, 507, 509.3825, 501, 522, 400, 400, 323, 42
373, 43, 500.3975, 494, 507, 509.5325, 501, 526, 400, 400, 323, 42
373, 44, 500.395, 494, 507, 509.71, 501, 526, 400, 400, 324, 42
373, 45, 500.415, 494, 507, 509.8725, 501, 526, 400, 400, 325, 42
373, 46, 500.42, 494, 507, 510.14, 501, 537, 400, 400, 324, 42
373, 47, 500.4225, 494, 507, 510.345, 501, 537, 400, 400, 323, 42
373, 48, 500.42, 494, 507, 510.5225, 501, 537, 400, 400, 323, 42
373, 49, 500.425, 494, 507, 510.7675, 502, 541, 400, 400, 323, 43
373, 50, 500.425, 494, 507, 510.9475, 502, 541, 400, 400, 323, 43
373, 51, 500.425, 494, 507, 511.0875, 502, 541, 400, 400, 323, 43
373, 52, 500.425, 494, 507, 511.365, 502, 542, 400, 400, 323, 45
373, 53, 500.4275, 494, 507, 511.5575, 502, 542, 400, 400, 322, 45
373, 54, 500.4275, 494, 507, 511.7375, 502, 542, 400, 400, 322, 45
373, 55, 500.4425, 494, 507, 511.915, 502, 542, 400, 400, 324, 45
373, 56, 500.4425, 494, 507, 512.09, 502, 542, 400, 400, 324, 45
373, 57, 500.4275, 494, 507, 512.335, 503, 544, 400, 400, 324, 64
373, 58, 500.4275, 494, 507, 512.56, 503, 551, 400, 400, 324, 64
373, 59, 500.4225, 494, 507, 512.7975, 503, 551, 400, 400, 325, 64
373, 60, 500.425, 494, 507, 513.01, 503, 551, 400, 400, 325, 64
373, 61, 500.425, 494, 507, 513.22, 503, 551, 400, 400, 325, 64
373, 62, 500.425, 494, 507, 513.4275, 503, 551, 400, 400, 325, 65
373, 63, 500.425, 494, 507, 513.61, 503, 551, 400, 400, 325, 67
373, 64, 500.425, 494, 507, 513.8425, 503, 551, 400, 400, 325, 68
373, 65, 500.44, 494, 507, 514.445, 503, 551, 400, 400, 325, 169
373, 66, 500.4425, 494, 507, 514.6625, 503, 551, 400, 400, 325, 169
373, 67, 500.4525, 494, 507, 514.9275, 503, 551, 400, 400, 326, 169
373, 68, 500.451092965, 494, 507, 515.158731156, 503, 551, 399, 399, 325, 169
373, 69, 500.4522613065, 494, 507, 515.06281407, 503, 551, 398, 398, 324, 72
373, 70, 500.4522613065, 494, 507, 515.3140703515, 503, 551, 398, 398, 324, 72
373, 71, 500.4522613065, 494, 507, 515.811557789, 503, 562, 398, 398, 324, 96
373, 72, 500.4509161975, 494, 507, 516.0011674535, 503, 562, 397, 397, 323, 96
373, 73, 500.4433404395, 494, 507, 516.245355566, 503, 562, 397, 397, 324, 96
373, 74, 500.4531995075, 494, 507, 516.4799518025, 503, 562, 395, 395, 321, 97
373, 75, 500.4580441315, 494, 507, 516.543522739, 503, 562, 393, 393, 319, 97
373, 76, 500.4627676445, 494, 507, 516.343219667, 503, 562, 389, 389, 315, 97
373, 77, 500.467669996, 494, 507, 516.561775546, 503, 572, 387, 387, 313, 98
373, 78, 500.48576402, 494, 507, 516.768567496, 504, 572, 385, 385, 313, 99
373, 79, 500.4870591425, 494, 507, 517.020482908, 504, 572, 384, 384, 312, 101
373, 80, 500.4870591425, 494, 507, 517.3256104175, 504, 572, 384, 384, 312, 101
373, 81, 500.4870591425, 494, 507, 517.5385784045, 504, 572, 384, 384, 312, 101
373, 82, 500.488260582, 494, 507, 517.901661706, 504, 572, 381, 381, 309, 101
373, 83, 500.490698525, 494, 507, 517.850346167, 504, 574, 377, 377, 305, 101
373, 84, 500.483649926, 494, 507, 518.0395958015, 504, 574, 372, 372, 301, 101
373, 85, 500.48968254, 494, 507, 518.1793650795, 504, 575, 369, 369, 298, 102
373, 86, 500.493634951, 494, 507, 518.2470714795, 504, 574, 366, 366, 295, 102
373, 87, 500.518358993, 496, 507, 518.3857221405, 504, 578, 362, 362, 291, 102
373, 88, 500.511167435, 496, 507, 518.5040860215, 504, 578, 361, 361, 291, 102
373, 89, 500.5152538135, 496, 507, 518.6771067765, 504, 578, 358, 358, 288, 102
373, 90, 500.5169238185, 496, 507, 518.662166506, 504, 578, 353, 353, 283, 102
373, 91, 500.510470771, 496, 507, 518.6003903795, 504, 559, 348, 348, 282, 75
373, 92, 500.5066905005, 496, 507, 518.4839462035, 504, 559, 343, 343, 278, 70
373, 93, 500.4997898055, 496, 507, 518.49861622, 504, 559, 338, 338, 275, 70
373, 94, 500.4875147995, 496, 507, 518.480285581, 504, 559, 334, 334, 271, 70
373, 95, 500.4873052195, 496, 507, 518.636082961, 504, 559, 332, 332, 269, 70
373, 96, 500.487341772, 496, 507, 518.552591923, 505, 558, 326, 326, 264, 59
373, 97, 500.4735431235, 496, 507, 518.6594405595, 507, 558, 321, 321, 261, 59
373, 98, 500.4611354775, 496, 507, 518.632188109, 507, 556, 314, 314, 256, 58
373, 99, 500.471572327, 496, 507, 518.768301887, 507, 556, 309, 309, 252, 58
373, 100, 500.4650111895, 496, 507, 518.8459287315, 507, 551, 305, 305, 249, 58
374, 1, 72.4225, 41, 225, 86.895, 61, 227, 400, 0, 0, 112
374, 2, 141.4625, 41, 502, 163.025, 61, 505, 400, 9, 6, 240
374, 3, 248.03, 41, 503, 273.8075, 61, 506, 400, 75, 63, 375
374, 4, 372.3925, 41, 503, 388.435, 61, 508, 400, 209, 174, 287
374, 5, 437.1225, 41, 505, 446.425, 71, 511, 400, 305, 248, 393
374, 6, 474.6675, 59, 505, 479.7275, 77, 512, 400, 360, 297, 58
374, 7, 485.8225, 74, 505, 490.205, 128, 512, 400, 378, 314, 58
374, 8, 495.525, 74, 505, 500.195, 349, 512, 400, 393, 326, 380
374, 9, 499.7075, 493, 505, 503.435, 501, 512, 400, 398, 329, 20
374, 10, 499.88, 493, 505, 503.74, 501, 512, 400, 399, 331, 20
374, 11, 500.3125, 493, 505, 504.2575, 501, 513, 400, 400, 331, 13
374, 12, 500.3125, 493, 505, 504.4275, 501, 513, 400, 400, 331, 13
374, 13, 500.32, 493, 505, 504.5825, 501, 513, 400, 400, 330, 13
374, 14, 500.3225, 493, 505, 504.7675, 501, 513, 400, 400, 330, 13
374, 15, 500.3275, 493, 505, 504.9375, 501, 514, 400, 400, 331, 14
374, 16, 500.32, 493, 505, 505.065, 501, 514, 400, 400, 330, 14
374, 17, 500.32, 493, 505, 505.245, 501, 514, 400, 400, 330, 14
374, 18, 500.32, 493, 505, 505.38, 501, 514, 400, 400, 330, 15
374, 19, 500.32, 493, 505, 505.5925, 501, 515, 400, 400, 330, 15
374, 20, 500.3325, 493, 505, 505.8025, 501, 515, 400, 400, 331, 15
374, 21, 500.335, 493, 505, 505.96, 501, 515, 400, 400, 331, 15
374, 22, 500.3275, 493, 505, 506.14, 501, 516, 400, 400, 332, 16
374, 23, 500.33, 493, 505, 506.3175, 501, 518, 400, 400, 332, 18
374, 24, 500.33, 493, 505, 506.4725, 501, 518, 400, 400, 332, 18
374, 25, 500.3275, 493, 505, 506.6275, 501, 518, 400, 400, 332, 19
374, 26, 500.32, 493, 505, 506.8225, 501, 518, 400, 400, 331, 19
374, 27, 500.3175, 493, 505, 507.0125, 501, 518, 400, 400, 331, 19
374, 28, 500.3175, 493, 505, 507.1825, 501, 518, 400, 400, 331, 19
374, 29, 500.32, 493, 505, 507.355, 501, 518, 400, 400, 331, 19
374, 30, 500.3175, 493, 505, 507.5325, 501, 518, 400, 400, 330, 19
374, 31, 500.3175, 493, 505, 507.7275, 501, 519, 400, 400, 330, 19
374, 32, 500.3125, 493, 505, 507.88, 501, 519, 400, 400, 331, 19
374, 33, 500.3125, 493, 505, 508, 501, 519, 400, 400, 331, 19
374, 34, 500.3375, 495, 505, 508.1875, 501, 519, 400, 400, 332, 20
374, 35, 500.335, 495, 505, 508.34, 501, 520, 400, 400, 332, 23
374, 36, 500.335, 495, 505, 508.49, 501, 522, 400, 400, 332, 23
374, 37, 500.345, 495, 505, 508.675, 501, 522, 400, 400, 331, 25
374, 38, 500.345, 495, 505, 508.8725, 501, 526, 400, 400, 331, 26
374, 39, 500.345, 495, 505, 509.02, 501, 526, 400, 400, 331, 27
374, 40, 500.35, 495, 505, 509.1825, 501, 526, 400, 400, 330, 28
374, 41, 500.35, 495, 505, 509.3025, 501, 526, 400, 400, 330, 28
374, 42, 500.35, 495, 505, 509.445, 501, 526, 400, 400, 330, 28
374, 43, 500.35, 495, 505, 509.635, 501, 526, 400, 400, 330, 28
374, 44, 500.355, 495, 505, 509.8025, 501, 527, 400, 400, 331, 28
374, 45, 500.3575, 495, 505, 510.005, 502, 527, 400, 400, 331, 28
374, 46, 500.365, 495, 505, 510.225, 502, 527, 400, 400, 330, 28
374, 47, 500.365, 495, 505, 510.3825, 502, 527, 400, 400, 330, 28
374, 48, 500.3725, 495, 505, 510.5175, 502, 527, 400, 400, 331, 28
374, 49, 500.365, 495, 505, 510.71, 503, 528, 400, 400, 330, 32
374, 50, 500.3475, 495, 505, 510.87, 503, 528, 400, 400, 329, 33
374, 51, 500.3675, 495, 505, 511.075, 503, 528, 400, 400, 330, 33
374, 52, 500.3675, 495, 505, 511.27, 503, 528, 400, 400, 330, 33
374, 53, 500.3675, 495, 505, 511.45, 503, 528, 400, 400, 330, 33
374, 54, 500.3675, 495, 505, 511.6425, 503, 528, 400, 400, 330, 33
374, 55, 500.3675, 495, 505, 511.8125, 503, 530, 400, 400, 330, 33
374, 56, 500.3675, 495, 505, 512.0375, 503, 533, 400, 400, 330, 47
374, 57, 500.3675, 495, 505, 512.205, 503, 533, 400, 400, 330, 47
374, 58, 500.3675, 495, 505, 512.425, 503, 541, 400, 400, 330, 48
374, 59, 500.365, 495, 505, 512.6325, 503, 541, 400, 400, 330, 48
374, 60, 500.3475, 495, 505, 512.8425, 503, 541, 400, 400, 329, 48
374, 61, 500.36, 495, 505, 513.115, 503, 541, 400, 400, 331, 53
374, 62, 500.36, 495, 505, 513.285, 504, 541, 400, 400, 331, 53
374, 63, 500.3575, 495, 505, 513.5075, 504, 542, 400, 400, 331, 60
374, 64, 500.3575, 495, 505, 513.6675, 504, 542, 400, 400, 331, 60
374, 65, 500.3709045225, 495, 505, 513.9328643215, 504, 548, 399, 399, 332, 60
374, 66, 500.3709045225, 495, 505, 514.063190955, 504, 548, 399, 399, 332, 60
374, 67, 500.3709045225, 495, 505, 514.379459799, 504, 548, 399, 399, 332, 81
374, 68, 500.3709045225, 495, 505, 514.5273869345, 504, 548, 399, 399, 332, 82
374, 69, 500.374371859, 495, 505, 514.7185929645, 504, 548, 398, 398, 331, 82
374, 70, 500.3728237145, 495, 505, 514.8704126695, 504, 548, 397, 397, 331, 82
374, 71, 500.361111111, 495, 505, 514.914141414, 504, 548, 396, 396, 331, 60
374, 72, 500.361111111, 495, 505, 515.2095959595, 504, 548, 396, 396, 331, 60
374, 73, 500.36538858, 495, 505, 515.5837971555, 504, 560, 394, 394, 329, 72
374, 74, 500.3679396, 495, 505, 515.8659297055, 504, 560, 394, 394, 329, 72
374, 75, 500.3697542435, 495, 505, 515.952072269, 504, 562, 392, 392, 327, 72
374, 76, 500.375857016, 495, 505, 516.2422541475, 504, 562, 391, 391, 327, 79
374, 77, 500.356955901, 495, 505, 516.4644802245, 504, 562, 389, 389, 327, 87
374, 78, 500.355197066, 495, 505, 516.7687697665, 504, 563, 388, 388, 328, 87
374, 79, 500.3536301955, 495, 505, 516.929252591, 504, 563, 387, 387, 327, 87
374, 80, 500.358097166, 495, 505, 517.0532388665, 504, 563, 385, 385, 325, 87
374, 81, 500.361619862, 495, 505, 517.5787545785, 504, 572, 384, 384, 324, 87
374, 82, 500.363430687, 495, 505, 517.735760318, 504, 572, 382, 382, 322, 87
374, 83, 500.363430687, 495, 505, 517.89714795, 504, 572, 382, 382, 322, 87
374, 84, 500.3626538075, 495, 505, 518.1754517235, 504, 573, 380, 380, 320, 87
374, 85, 500.363840992, 495, 505, 518.5095416065, 504, 573, 376, 376, 319, 87
374, 86, 500.370047814, 495, 505, 518.6965505465, 505, 573, 375, 375, 319, 87
374, 87, 500.3774746775, 495, 505, 518.6225972605, 505, 568, 373, 373, 318, 87
374, 88, 500.377777778, 495, 505, 518.6815789475, 505, 568, 370, 370, 315, 87
374, 89, 500.3825842695, 495, 505, 518.7450620935, 505, 563, 368, 368, 313, 87
374, 90, 500.396488013, 495, 505, 518.990536562, 505, 563, 365, 365, 311, 87
374, 91, 500.398431264, 495, 505, 518.9925400625, 506, 563, 361, 361, 307, 74
374, 92, 500.3994628135, 495, 505, 519.1225803465, 506, 563, 360, 360, 306, 74
374, 93, 500.4013257575, 495, 505, 519.2050505055, 506, 563, 356, 356, 302, 74
374, 94, 500.4034482755, 495, 505, 519.3011494255, 506, 563, 354, 354, 300, 74
374, 95, 500.408250588, 495, 505, 519.498464855, 506, 566, 350, 350, 298, 74
374, 96, 500.4140656875, 495, 505, 519.4159356725, 506, 566, 343, 343, 291, 74
374, 97, 500.4142011835, 495, 505, 519.452662722, 506, 566, 338, 338, 290, 74
374, 98, 500.4277108435, 495, 505, 519.6355421685, 506, 563, 332, 332, 284, 74
374, 99, 500.425345554, 495, 505, 519.572972873, 506, 556, 329, 329, 282, 74
374, 100, 500.4244243295, 495, 505, 519.60053401, 506, 556, 325, 325, 278, 74
375, 1, 76.1575, 41, 227, 90.27, 61, 240, 400, 0, 0, 68
375, 2, 138.6025, 41, 500, 161.34, 61, 502, 400, 6, 6, 244
375, 3, 257.915, 41, 506, 284.3625, 61, 507, 400, 85, 69, 368
375, 4, 374.3275, 41, 506, 392.6675, 61, 509, 400, 214, 179, 416
375, 5, 452.6475, 41, 506, 463.405, 61, 509, 400, 327, 263, 416
375, 6, 476.8075, 68, 506, 483.3125, 76, 509, 400, 362, 289, 382
375, 7, 492.6125, 68, 506, 497.4575, 77, 510, 400, 387, 310, 382
375, 8, 498.015, 253, 506, 501.425, 273, 510, 400, 396, 316, 20
